2023-11-03T20:33:35.502Z | WARN  |                       worker-3 |          o.c.i.SequencerServer | isServerReadyToHandleMsg: sequencer epoch:-1 != serverEpoch:0, version { corfu_source_code_version: 101374867581944 } request_id: 3 priority: HIGH cluster_id { lsb: -6967594695020567214 msb: 8076505419305930323 } client_id { lsb: -6987611035487940898 msb: 6495278135216128240 } ignore_epoch: true
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5e73]=[546270, 576056]@522365 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5a4b]=[545072, 572038]@529662 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[54d]=[548769, 573145]@522623 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[62b5]=[547058, 573701]@522278 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[ba81]=[545355, 576132]@522261 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[caea]=[547648, 576585]@523500 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3481]=[575132, 575133]@-6 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[b8a7]=[547217, 569658]@523176 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[99]=[547155, 570092]@522910 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[87fe]=[545415, 569059]@529673 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[869f]=[546883, 571096]@521922 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[d2d3]=[542289, 568964]@527031 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[bb31]=[543639, 572452]@528297 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c1e3]=[543078, 573469]@528996 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[61c5]=[543346, 573402]@528780 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1e06]=[548182, 568110]@524497 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[ef49]=[542019, 572148]@525998 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f42f]=[543373, 571675]@526786 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[106f]=[547763, 568660]@523767 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[dde9]=[545835, 576201]@529976 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3194]=[541718, 571725]@529994 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[25fb]=[543003, 569129]@527085 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[bfe4]=[544779, 572322]@530034 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[836f]=[546291, 575758]@526655 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[6754]=[548610, 573964]@523583 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3486]=[544772, 568198]@526560 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[b13b]=[544562, 569102]@525183 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8bd0]=[545623, 571507]@529056 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e7f2]=[548021, 574866]@523079 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[524a]=[543427, 573439]@528822 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[982f]=[547008, 576507]@522289 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[dc0a]=[544592, 569335]@523605 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[39f3]=[546128, 574501]@523860 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f29e]=[543238, 568098]@527660 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[342a]=[542037, 572129]@527988 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e611]=[545728, 575162]@522939 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f41b]=[544061, 568018]@529586 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8af6]=[542278, 571622]@528162 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[72ab]=[545038, 573464]@524883 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[2304]=[545295, 575249]@522804 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4a8]=[548054, 568155]@524036 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[b534]=[546406, 573743]@523589 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4cf6]=[542325, 570063]@526036 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3070]=[540965, 577604]@540682 size 403 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7b21]=[549338, 568899]@524543 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5aca]=[541878, 572608]@528424 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9ab3]=[542426, 569039]@527167 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[8b10]=[549216, 570484]@525970 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a900]=[547068, 573118]@522883 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[b846]=[548448, 575000]@522725 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[399a]=[571075, 571079]@-6 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4914]=[549478, 567938]@526293 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c151]=[542831, 568280]@527899 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a369]=[549501, 570692]@522053 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[410a]=[543811, 575196]@523827 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3702]=[548848, 573107]@527245 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[59d8]=[542534, 574819]@527559 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[859d]=[540825, 572368]@539476 size 23 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[a2e3]=[542684, 569344]@526953 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[766e]=[542045, 575861]@529829 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5bfd]=[547859, 572853]@523238 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[da1a]=[549266, 571766]@526690 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7e41]=[547455, 576614]@521755 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3046]=[544054, 572418]@524377 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[39b7]=[543554, 572273]@527161 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[614b]=[545477, 575728]@529788 size 10 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c3f6]=[546476, 573979]@523467 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7092]=[548502, 575909]@522772 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7292]=[548061, 568549]@525630 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[4691]=[545041, 568768]@529139 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[ca1e]=[568127, 568129]@-6 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[dd5]=[545134, 568299]@525278 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[69a6]=[544986, 573113]@525339 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[3482]=[547397, 574332]@524381 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9792]=[544659, 568015]@527522 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[b1df]=[544504, 568010]@529067 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[73e4]=[546850, 572795]@522317 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[1eaf]=[547967, 568351]@526215 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9ed0]=[548422, 574265]@523035 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[c67c]=[546009, 572623]@523831 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[9520]=[-6, -6]@207724 size 0 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[69fd]=[544108, 576678]@523645 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f686]=[545857, 575051]@526534 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[e68]=[543927, 568413]@529414 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[f047]=[544303, 574439]@523447 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[17ac]=[547098, 574248]@529312 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[91ba]=[548339, 570581]@522620 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7275]=[544453, 568826]@529439 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5e99]=[547544, 569067]@523295 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[d176]=[549534, 570448]@524828 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[7290]=[544917, 569762]@522241 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[cca5]=[547986, 571513]@528681 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[89e]=[547838, 571030]@524760 size 3 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[28ff]=[542578, 569800]@527468 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[887a]=[546412, 573484]@522760 size 4 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[26fe]=[545860, 570210]@529879 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[212b]=[543089, 574125]@524646 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[5f5d]=[546712, 573452]@525291 size 6 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[2f5d]=[546984, 573476]@524963 size 2 on sequencer reset.
2023-11-04T02:01:02.319Z | INFO  |                    sequencer-0 |          o.c.i.SequencerServer | Stream[2019]=[543918, 575742]@526356 size 4 on sequencer reset.
